>-2,1,300 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,117,117,117,117,117,117,117,117,117
100,117,117,117,117,117,117,117,117,117
100,100,100,117,117,117,117,117,117,117
100,100,100,100,117,117,117,117,117,117
100,100,100,100,117,117,117,117,117,117
100,100,100,100,100,100,100,117,118,118
118,118,112,118,112,118,118,118,112,112

>-7,-4,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-7,-3,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-7,-2,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-7,-1,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-7,0,106 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
117,117,117,117,117,117,117,117,117,117
117,117,117,117,117,117,117,117,117,117
117,117,117,117,117,117,117,117,117,117
117,117,117,117,117,117,117,117,117,117
117,117,117,117,117,117,117,117,117,117
118,118,117,117,117,118,118,118,118,118
112,112,118,118,118,112,112,112,112,112

>-7,1,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-7,2,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-7,3,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-7,4,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-7,5,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-7,6,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-3,1,300 {
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,100
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112
112,112,112,112,112,112,112,112,112,112

>-2,0,106 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,117,117,117,117,117,117,100
100,100,100,100,100,100,100,100,100,100
117,117,117,100,100,100,117,117,100,100
117,118,118,100,118,117,117,118,100,100
100,112,112,118,112,118,118,112,100,100

>-1,0,106 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,117,117,100,100,100,117,117
100,100,100,117,117,100,100,117,117,117
117,100,100,117,117,117,117,117,117,117
100,100,117,117,117,117,117,117,117,117
100,100,100,100,100,100,100,100,100,100
100,117,117,117,118,117,118,117,117,118
112,118,118,118,112,118,112,118,118,112

>0,0,106 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,117,117,117,117,117,117,117,117,117
100,117,117,117,117,117,117,117,117,117
100,100,100,117,117,117,117,117,117,117
100,100,100,100,117,117,117,117,117,117
100,100,100,100,117,117,117,117,117,117
100,117,118,117,118,117,117,117,118,118
118,118,112,118,112,118,118,118,112,112

>-4,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-3,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-2,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-1,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>0,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>1,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>2,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>3,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>4,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>5,-6,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-5,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-4,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-3,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-2,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>-1,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>0,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>1,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>2,-5,999 {
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100

>3,-5,999 {
100,100,100,100,100,100,100,100,100,100
